id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
4201,"University public lectures — Huntington Beach, CA",University public lectures,LEARN FREE,University,"Free public lectures, panels and academic events at colleges and universities in Huntington Beach, CA.",0,,Public education event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.ed.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4202,"University galleries & exhibitions — Huntington Beach, CA",University galleries & exhibitions,GO FREE,University Arts,"Free university gallery exhibitions and campus museums to verify in Huntington Beach, CA.",0,,Free admission discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.ed.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4203,"Free kids library activities — Huntington Beach, CA",Free kids library activities,KIDS FREE,Kids,"Free story times, crafts, STEM sessions and kids activities at libraries serving Huntington Beach, CA.",0,,Community program,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4204,"Free family community events — Huntington Beach, CA",Free family community events,KIDS FREE,Family,"Free family festivals, fairs and community events in Huntington Beach, CA.",0,,Community event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4205,"VolunteerMatch opportunities — Huntington Beach, CA",VolunteerMatch opportunities,GO FREE,Volunteering,"Free volunteer opportunities and community projects around Huntington Beach, CA.",0,,Volunteer activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.volunteermatch.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4206,"Idealist volunteer opportunities — Huntington Beach, CA",Idealist volunteer opportunities,GO FREE,Volunteering,"Volunteer and community-service opportunities listed for the Huntington Beach, CA area.",0,,Volunteer activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.idealist.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4207,"Free art walks — Huntington Beach, CA",Free art walks,GO FREE,Art,"Free gallery walks, open studios and art-district events to verify in Huntington Beach, CA.",0,,Community arts event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4208,"Free cultural festivals — Huntington Beach, CA",Free cultural festivals,GO FREE,Festivals,"Free cultural, heritage and neighborhood festivals to verify in Huntington Beach, CA.",0,,Festival,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4209,"Free farmers-market entry/events — Huntington Beach, CA",Free farmers-market entry/events,GO FREE,Markets,"Free-entry farmers markets and market programming in Huntington Beach, CA; purchases optional.",0,,Free-entry market,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.ams.usda.gov/local-food-directories/farmersmarkets,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4210,"Free maker workshops — Huntington Beach, CA",Free maker workshops,LEARN FREE,Workshops,"Free maker, craft, repair, coding or DIY workshops to verify around Huntington Beach, CA.",0,,Workshop,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4211,"Free career workshops — Huntington Beach, CA",Free career workshops,LEARN FREE,Career,"Free résumé, job-search, interview or career workshops in Huntington Beach, CA.",0,,Career resource,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.careeronestop.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4212,"American Job Center free services — Huntington Beach, CA",American Job Center free services,LEARN FREE,Career,"No-cost employment assistance and workforce services available around Huntington Beach, CA.",0,,Government workforce service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.careeronestop.org/LocalHelp/AmericanJobCenters/american-job-centers.aspx,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4213,"SCORE free small-business mentoring — Huntington Beach, CA",SCORE free small-business mentoring,LEARN FREE,Business,"Free SCORE mentoring and selected workshops accessible to entrepreneurs in Huntington Beach, CA.",0,,Free mentoring,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.score.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4214,"SBA free business training — Huntington Beach, CA",SBA free business training,LEARN FREE,Business,"Free SBA learning resources, local events and partner training relevant to Huntington Beach, CA.",0,,Free business education,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.sba.gov/sba-learning-platform,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4215,"Free tax-prep assistance leads — Huntington Beach, CA",Free tax-prep assistance leads,GET FREE,Tax Help,"Free tax-preparation assistance programs such as VITA/TCE to verify around Huntington Beach, CA during tax season.",0,,Eligibility/seasonal service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.irs.gov/individuals/free-tax-return-preparation-for-qualifying-taxpayers,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4216,"211 free community-resource search — Huntington Beach, CA",211 free community-resource search,GET FREE,Community Support,"Free 211 referral and community-resource discovery for residents of Huntington Beach, CA.",0,,Free referral service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.211.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4217,"FindHelp free local assistance search — Huntington Beach, CA",FindHelp free local assistance search,GET FREE,Community Support,"Free search for local food, housing, health and community-support programs around Huntington Beach, CA.",0,,Free referral service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.findhelp.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4218,"NPS nearby fee-free site discovery — Huntington Beach, CA",NPS nearby fee-free site discovery,GO FREE,National Parks,"National Park Service sites near Huntington Beach, CA that may be fee-free year-round; verify the specific site before publishing.",0,,Public-land discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.nps.gov/aboutus/entrance-fee-prices.htm,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4219,"Free walking tours / self-guided routes — Huntington Beach, CA",Free walking tours / self-guided routes,GO FREE,Walking Tours,"Free self-guided historic walks, public art routes and walking-tour resources to verify in Huntington Beach, CA.",0,,Self-guided activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4220,"Free community health screenings/events — Huntington Beach, CA",Free community health screenings/events,GET FREE,Health,"No-cost community health fairs, screenings or wellness events to verify around Huntington Beach, CA.",0,,Community health event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Huntington Beach,NO,https://www.hhs.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4221,"Eventbrite free events — Overland Park, KS",Eventbrite free events,GO FREE,Events,"Free event listings on Eventbrite in Overland Park, KS.",0,,Free event discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.eventbrite.com/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4222,"Meetup free community events — Overland Park, KS",Meetup free community events,GO FREE,Community,"Free or no-cost Meetup events and groups in Overland Park, KS.",0,,Free event discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.meetup.com/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4223,"Public library free programs — Overland Park, KS",Public library free programs,LEARN FREE,Library,"Free classes, talks, clubs, workshops and programs through public libraries serving Overland Park, KS.",0,,Resident/community program,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4224,"Public library museum-pass programs — Overland Park, KS",Public library museum-pass programs,GO FREE,Library Perks,"Potential free or discounted museum-pass programs available through libraries serving Overland Park, KS.",0,,Library-card benefit,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4225,"City parks free events — Overland Park, KS",City parks free events,GO FREE,Parks,"Free city park programming, festivals and community events in Overland Park, KS.",0,,Public event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4226,"Parks & recreation free fitness — Overland Park, KS",Parks & recreation free fitness,PLAY FREE,Fitness,"Potential free fitness classes, walking groups or recreation sessions in Overland Park, KS.",0,,Public recreation,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4227,"Free concerts in parks — Overland Park, KS",Free concerts in parks,GO FREE,Music,"Seasonal free outdoor concerts and music events in Overland Park, KS.",0,,Seasonal event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4228,"Free outdoor movies — Overland Park, KS",Free outdoor movies,GO FREE,Movies,"Seasonal free outdoor movie screenings in Overland Park, KS.",0,,Seasonal event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4229,"Free museum days — Overland Park, KS",Free museum days,GO FREE,Museums,"Museum free-admission days or hours to verify in Overland Park, KS.",0,,Timed/conditional admission,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4230,"Always-free museums & galleries — Overland Park, KS",Always-free museums & galleries,GO FREE,Museums,"Always-free museums, university galleries or cultural spaces to verify in Overland Park, KS.",0,,Free admission discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4231,"University public lectures — Overland Park, KS",University public lectures,LEARN FREE,University,"Free public lectures, panels and academic events at colleges and universities in Overland Park, KS.",0,,Public education event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.ed.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4232,"University galleries & exhibitions — Overland Park, KS",University galleries & exhibitions,GO FREE,University Arts,"Free university gallery exhibitions and campus museums to verify in Overland Park, KS.",0,,Free admission discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.ed.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4233,"Free kids library activities — Overland Park, KS",Free kids library activities,KIDS FREE,Kids,"Free story times, crafts, STEM sessions and kids activities at libraries serving Overland Park, KS.",0,,Community program,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4234,"Free family community events — Overland Park, KS",Free family community events,KIDS FREE,Family,"Free family festivals, fairs and community events in Overland Park, KS.",0,,Community event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4235,"VolunteerMatch opportunities — Overland Park, KS",VolunteerMatch opportunities,GO FREE,Volunteering,"Free volunteer opportunities and community projects around Overland Park, KS.",0,,Volunteer activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.volunteermatch.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4236,"Idealist volunteer opportunities — Overland Park, KS",Idealist volunteer opportunities,GO FREE,Volunteering,"Volunteer and community-service opportunities listed for the Overland Park, KS area.",0,,Volunteer activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.idealist.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4237,"Free art walks — Overland Park, KS",Free art walks,GO FREE,Art,"Free gallery walks, open studios and art-district events to verify in Overland Park, KS.",0,,Community arts event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4238,"Free cultural festivals — Overland Park, KS",Free cultural festivals,GO FREE,Festivals,"Free cultural, heritage and neighborhood festivals to verify in Overland Park, KS.",0,,Festival,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.arts.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4239,"Free farmers-market entry/events — Overland Park, KS",Free farmers-market entry/events,GO FREE,Markets,"Free-entry farmers markets and market programming in Overland Park, KS; purchases optional.",0,,Free-entry market,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.ams.usda.gov/local-food-directories/farmersmarkets,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4240,"Free maker workshops — Overland Park, KS",Free maker workshops,LEARN FREE,Workshops,"Free maker, craft, repair, coding or DIY workshops to verify around Overland Park, KS.",0,,Workshop,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4241,"Free career workshops — Overland Park, KS",Free career workshops,LEARN FREE,Career,"Free résumé, job-search, interview or career workshops in Overland Park, KS.",0,,Career resource,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.careeronestop.org/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4242,"American Job Center free services — Overland Park, KS",American Job Center free services,LEARN FREE,Career,"No-cost employment assistance and workforce services available around Overland Park, KS.",0,,Government workforce service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.careeronestop.org/LocalHelp/AmericanJobCenters/american-job-centers.aspx,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4243,"SCORE free small-business mentoring — Overland Park, KS",SCORE free small-business mentoring,LEARN FREE,Business,"Free SCORE mentoring and selected workshops accessible to entrepreneurs in Overland Park, KS.",0,,Free mentoring,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.score.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4244,"SBA free business training — Overland Park, KS",SBA free business training,LEARN FREE,Business,"Free SBA learning resources, local events and partner training relevant to Overland Park, KS.",0,,Free business education,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.sba.gov/sba-learning-platform,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4245,"Free tax-prep assistance leads — Overland Park, KS",Free tax-prep assistance leads,GET FREE,Tax Help,"Free tax-preparation assistance programs such as VITA/TCE to verify around Overland Park, KS during tax season.",0,,Eligibility/seasonal service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.irs.gov/individuals/free-tax-return-preparation-for-qualifying-taxpayers,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4246,"211 free community-resource search — Overland Park, KS",211 free community-resource search,GET FREE,Community Support,"Free 211 referral and community-resource discovery for residents of Overland Park, KS.",0,,Free referral service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.211.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4247,"FindHelp free local assistance search — Overland Park, KS",FindHelp free local assistance search,GET FREE,Community Support,"Free search for local food, housing, health and community-support programs around Overland Park, KS.",0,,Free referral service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.findhelp.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4248,"NPS nearby fee-free site discovery — Overland Park, KS",NPS nearby fee-free site discovery,GO FREE,National Parks,"National Park Service sites near Overland Park, KS that may be fee-free year-round; verify the specific site before publishing.",0,,Public-land discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.nps.gov/aboutus/entrance-fee-prices.htm,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4249,"Free walking tours / self-guided routes — Overland Park, KS",Free walking tours / self-guided routes,GO FREE,Walking Tours,"Free self-guided historic walks, public art routes and walking-tour resources to verify in Overland Park, KS.",0,,Self-guided activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4250,"Free community health screenings/events — Overland Park, KS",Free community health screenings/events,GET FREE,Health,"No-cost community health fairs, screenings or wellness events to verify around Overland Park, KS.",0,,Community health event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,KS,Overland Park,NO,https://www.hhs.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4251,"Eventbrite free events — Glendale, CA",Eventbrite free events,GO FREE,Events,"Free event listings on Eventbrite in Glendale, CA.",0,,Free event discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.eventbrite.com/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
4252,"Meetup free community events — Glendale, CA",Meetup free community events,GO FREE,Community,"Free or no-cost Meetup events and groups in Glendale, CA.",0,,Free event discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,CA,Glendale,NO,https://www.meetup.com/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
