id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
405,Moe Rewards — Birthday Reward Candidate,Moe Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
406,QDOBA Rewards — Birthday Reward Candidate,QDOBA Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
407,Chipotle Rewards — Birthday Reward Candidate,Chipotle Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
408,El Pollo Loco Loco Rewards — Birthday Reward Candidate,El Pollo Loco Loco Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
409,Rubio's Rewards — Birthday Reward Candidate,Rubio's Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
410,California Pizza Kitchen Rewards — Birthday Reward Candidate,California Pizza Kitchen Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
411,BJ's Premier Rewards Plus — Birthday Reward Candidate,BJ's Premier Rewards Plus,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
412,Yard House eClub — Birthday Reward Candidate,Yard House eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
413,Olive Garden eClub — Birthday Reward Candidate,Olive Garden eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
414,LongHorn Steakhouse eClub — Birthday Reward Candidate,LongHorn Steakhouse eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
415,Cheddar's eClub — Birthday Reward Candidate,Cheddar's eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
416,Outback Dine Rewards — Birthday Reward Candidate,Outback Dine Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
417,Carrabba's Dine Rewards — Birthday Reward Candidate,Carrabba's Dine Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
418,Bonefish Grill Dine Rewards — Birthday Reward Candidate,Bonefish Grill Dine Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
419,Texas Roadhouse VIP Club — Birthday Reward Candidate,Texas Roadhouse VIP Club,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
420,Chili's My Chili's Rewards — Birthday Reward Candidate,Chili's My Chili's Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
421,TGI Fridays Rewards — Birthday Reward Candidate,TGI Fridays Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
422,Applebee's Club Applebee's — Birthday Reward Candidate,Applebee's Club Applebee's,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
423,Ruby Tuesday Rewards — Birthday Reward Candidate,Ruby Tuesday Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
424,Hooters HootClub — Birthday Reward Candidate,Hooters HootClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
425,Famous Dave's Rewards — Birthday Reward Candidate,Famous Dave's Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
426,Smokey Bones Rewards — Birthday Reward Candidate,Smokey Bones Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
427,Noodles & Company Rewards — Birthday Reward Candidate,Noodles & Company Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
428,P.F. Chang's Rewards — Birthday Reward Candidate,P.F. Chang's Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
429,Pei Wei Rewards — Birthday Reward Candidate,Pei Wei Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
430,Panda Rewards — Birthday Reward Candidate,Panda Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
431,The Cheesecake Factory Cheesecake Rewards — Birthday Reward Candidate,The Cheesecake Factory Cheesecake Rewards,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
432,Seasons 52 eClub — Birthday Reward Candidate,Seasons 52 eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
433,Benihana The Chef's Table — Birthday Reward Candidate,Benihana The Chef's Table,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
434,The Melting Pot Club Fondue — Birthday Reward Candidate,The Melting Pot Club Fondue,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
435,Maggiano's eClub — Birthday Reward Candidate,Maggiano's eClub,EAT FREE,Birthday / Loyalty,Potential birthday reward or free item through the brand's loyalty/email program. Exact reward varies and must be verified before publishing.,0,,Conditional birthday freebie,"Join program in advance; account activity, location, minimum spend, or redemption window may apply.",Unknown,Nationwide / participating locations,US,,,NO,,Candidate — official reward terms must be checked,2026-08-18,Medium,NO,Do not publish exact item/value until official terms are verified.
436,PINCHme — Free Product / Sample Opportunities,PINCHme,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.pinchme.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
437,SampleSource — Free Product / Sample Opportunities,SampleSource,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.samplesource.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
438,Influenster — Free Product / Sample Opportunities,Influenster,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.influenster.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
439,BzzAgent — Free Product / Sample Opportunities,BzzAgent,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.bzzagent.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
440,Home Tester Club — Free Product / Sample Opportunities,Home Tester Club,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.hometesterclub.com/us/en,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
441,Ripple Street — Free Product / Sample Opportunities,Ripple Street,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.ripplestreet.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
442,Topbox Circle — Free Product / Sample Opportunities,Topbox Circle,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.topboxcircle.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
443,Sampler — Free Product / Sample Opportunities,Sampler,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.sampler.io/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
444,Social Nature — Free Product / Sample Opportunities,Social Nature,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.socialnature.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
445,TryProducts — Free Product / Sample Opportunities,TryProducts,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://tryproducts.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
446,Product Report Card — Free Product / Sample Opportunities,Product Report Card,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.productreportcard.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
447,The Insiders — Free Product / Sample Opportunities,The Insiders,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.theinsidersnet.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
448,Philips Product Tester — Free Product / Sample Opportunities,Philips Product Tester,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.producttester.philips.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
449,L'Oréal Consumer Testing — Free Product / Sample Opportunities,L'Oréal Consumer Testing,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://consumertesting.lorealusa.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
450,Nike Product Testing — Free Product / Sample Opportunities,Nike Product Testing,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://producttesting.nike.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
451,adidas Product Testing — Free Product / Sample Opportunities,adidas Product Testing,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://producttesting.adidas.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
452,Under Armour Field Testing — Free Product / Sample Opportunities,Under Armour Field Testing,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://fieldtesting.underarmour.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
453,New Balance Wear Test — Free Product / Sample Opportunities,New Balance Wear Test,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://product.testing.newbalance.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
454,McCormick Consumer Testing — Free Product / Sample Opportunities,McCormick Consumer Testing,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.mccormickcorporation.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
455,P&G Good Everyday Samples/Rewards — Free Product / Sample Opportunities,P&G Good Everyday Samples/Rewards,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.pggoodeveryday.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
456,Sephora Free Samples with qualifying activity candidate — Free Product / Sample Opportunities,Sephora Free Samples with qualifying activity candidate,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.sephora.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
457,Ulta Beauty Samples/Promotions candidate — Free Product / Sample Opportunities,Ulta Beauty Samples/Promotions candidate,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.ulta.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
458,Target Circle Free Sample/bonus candidate — Free Product / Sample Opportunities,Target Circle Free Sample/bonus candidate,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.target.com/circle,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
459,Walmart Beauty Box / sample programs check — Free Product / Sample Opportunities,Walmart Beauty Box / sample programs check,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.walmart.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
460,Amazon Shopper Panel invitations — Free Product / Sample Opportunities,Amazon Shopper Panel invitations,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://panel.amazon.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
461,Crowdtap — Free Product / Sample Opportunities,Crowdtap,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://crowdtap.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
462,UserTesting Contributor — Free Product / Sample Opportunities,UserTesting Contributor,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.usertesting.com/get-paid-to-test,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
463,User Interviews Participant Studies — Free Product / Sample Opportunities,User Interviews Participant Studies,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.userinterviews.com/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
464,Respondent Research Studies — Free Product / Sample Opportunities,Respondent Research Studies,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.respondent.io/,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
465,Prolific Research Participation — Free Product / Sample Opportunities,Prolific Research Participation,GET FREE,Samples / Product Testing,"Platform or program that periodically provides free samples, product tests, or research opportunities.",0,,Variable / application-based freebie,"Selection not guaranteed; profile, survey, review, content, or study participation may be required.",Unknown,Nationwide / eligibility varies,US,,,YES,https://www.prolific.com/participants,Official platform URL — live campaigns vary,2026-08-18,Medium,YES,Treat individual campaigns as separate signals when available.
466,Amazon Prime Free Trial — Trial / $0 Intro,Amazon Prime Free Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.amazon.com/amazonprime,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
467,Amazon Music Unlimited Trial — Trial / $0 Intro,Amazon Music Unlimited Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.amazon.com/music/unlimited,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
468,Audible Free Trial — Trial / $0 Intro,Audible Free Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.audible.com/,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
469,Kindle Unlimited Free Trial — Trial / $0 Intro,Kindle Unlimited Free Trial,TRY FREE,Free Trial,Potential $0 introductory trial. Duration and eligibility can change.,0,,Free trial,New customers usually only; card and auto-renewal may be required. Verify duration and cancellation terms.,Unknown,Nationwide,US,,,YES,https://www.amazon.com/kindle-dbs/hz/subscribe/ku,Candidate — verify current trial terms before publish,2026-08-18,Medium,NO,Card requirement must be checked before setting requires_card.
